id,isDefault
890428,0.27335614
890429,0.4081079
890430,0.07542749
890431,0.24072763
890432,0.28325954
890433,0.2784931
890434,0.4021561
890435,0.07701376
890436,0.03490303
890437,0.3504812
890438,0.09701155
890439,0.030715412
890440,0.3639323
890441,0.08829113
890442,0.64531595
890443,0.096883595
890444,0.052907784
890445,0.17808038
890446,0.18949476
890447,0.2312401
890448,0.094340436
890449,0.3999935
890450,0.11379078
890451,0.06273897
890452,0.03512111
890453,0.4160079
890454,0.07803726
890455,0.3351372
890456,0.026511608
890457,0.33413765
890458,0.024918167
890459,0.19301486
890460,0.49611312
890461,0.06622375
890462,0.36777455
890463,0.029314628
890464,0.20526616
890465,0.25069144
890466,0.08991272
890467,0.20356299
890468,0.24386317
890469,0.103696495
890470,0.13481006
890471,0.56592405
890472,0.16840713
890473,0.32439852
890474,0.13829276
890475,0.2502999
890476,0.22826749
890477,0.43201002
890478,0.45480865
890479,0.13082394
890480,0.11831774
890481,0.17736591
890482,0.23720965
890483,0.42055464
890484,0.0412284
890485,0.48530537
890486,0.07769633
890487,0.10060656
890488,0.11957512
890489,0.071746826
890490,0.16743088
890491,0.20380771
890492,0.56558156
890493,0.2188269
890494,0.21084684
890495,0.35476103
890496,0.12582211
890497,0.19762829
890498,0.37247008
890499,0.09673572
890500,0.22685888
890501,0.0850828
890502,0.11118845
890503,0.24999559
890504,0.30744582
890505,0.110980764
890506,0.079350926
890507,0.09732762
890508,0.5042916
890509,0.025765017
890510,0.00989927
890511,0.38015103
890512,0.10264695
890513,0.048533425
890514,0.26331288
890515,0.18210113
890516,0.19238192
890517,0.22119166
890518,0.19618493
890519,0.08706343
890520,0.38029718
890521,0.13763568
890522,0.1044392
890523,0.2666079
890524,0.23671426
890525,0.30958885
890526,0.34485972
890527,0.16149543
890528,0.1359201
890529,0.10597006
890530,0.16964951
890531,0.10395372
890532,0.08337188
890533,0.09724736
890534,0.47807527
890535,0.025006605
890536,0.13870277
890537,0.09138911
890538,0.17164834
890539,0.09721744
890540,0.32205737
890541,0.33732897
890542,0.09204234
890543,0.09998749
890544,0.061692454
890545,0.42833135
890546,0.051508486
890547,0.281268
890548,0.08367875
890549,0.1526477
890550,0.020962328
890551,0.18237251
890552,0.35221338
890553,0.11113302
890554,0.11943501
890555,0.24583541
890556,0.028371263
890557,0.13682619
890558,0.039787956
890559,0.048341073
890560,0.032828968
890561,0.1827187
890562,0.08030841
890563,0.57593226
890564,0.3045092
890565,0.10765132
890566,0.1012994
890567,0.08078157
890568,0.06262985
890569,0.13902684
890570,0.39904678
890571,0.06805073
890572,0.031097334
890573,0.05291798
890574,0.17552724
890575,0.26913133
890576,0.18080276
890577,0.39706293
890578,0.16608484
890579,0.19521134
890580,0.13968875
890581,0.14226481
890582,0.21867979
890583,0.07283346
890584,0.20310014
890585,0.188797
890586,0.50512695
890587,0.20046425
890588,0.24281102
890589,0.3272233
890590,0.34145403
890591,0.024616363
890592,0.16332336
890593,0.010170393
890594,0.06381723
890595,0.17153552
890596,0.061397832
890597,0.48301643
890598,0.41006893
890599,0.056567498
890600,0.2230691
890601,0.08733836
890602,0.2906772
890603,0.23890373
890604,0.3957758
890605,0.059823893
890606,0.20291477
890607,0.14592467
890608,0.21471366
890609,0.08170286
890610,0.15538354
890611,0.5744266
890612,0.036851894
890613,0.05407633
890614,0.1146308
890615,0.5387363
890616,0.28103116
890617,0.26880655
890618,0.12748906
890619,0.06199456
890620,0.67247456
890621,0.20167401
890622,0.15560517
890623,0.0379865
890624,0.15945193
890625,0.01198663
890626,0.07701519
890627,0.09263549
890628,0.31642166
890629,0.21514648
890630,0.077009425
890631,0.17232943
890632,0.20710868
890633,0.2220459
890634,0.10306066
890635,0.31907248
890636,0.1831766
890637,0.02446445
890638,0.12689829
890639,0.26452127
890640,0.110160775
890641,0.7091646
890642,0.34069955
890643,0.019513678
890644,0.094123855
890645,0.14924027
890646,0.34681624
890647,0.12415731
890648,0.29105237
890649,0.37142247
890650,0.40294084
890651,0.13283624
890652,0.16006722
890653,0.17967907
890654,0.077779695
890655,0.4151019
890656,0.13305448
890657,0.2558666
890658,0.084861115
890659,0.027137019
890660,0.282962
890661,0.32845435
890662,0.01694376
890663,0.29473796
890664,0.10838672
890665,0.12008254
890666,0.35473025
890667,0.09262626
890668,0.4286999
890669,0.36601895
890670,0.12340378
890671,0.15788092
890672,0.025394838
890673,0.19540848
890674,0.1061354
890675,0.46944782
890676,0.075541176
890677,0.048918907
890678,0.01468919
890679,0.118429
890680,0.13590626
890681,0.25051412
890682,0.07306915
890683,0.17288642
890684,0.1267168
890685,0.2074216
890686,0.13726397
890687,0.35481727
890688,0.07251548
890689,0.20955041
890690,0.37497193
890691,0.16593423
890692,0.10688266
890693,0.161051
890694,0.41447905
890695,0.44391114
890696,0.047250196
890697,0.0727393
890698,0.22572196
890699,0.024480166
890700,0.14834087
890701,0.1256992
890702,0.23076467
890703,0.20729557
890704,0.1418842
890705,0.5783106
890706,0.19454631
890707,0.30116564
890708,0.28932235
890709,0.13270557
890710,0.2883183
890711,0.072247
890712,0.353315
890713,0.07043396
890714,0.16735506
890715,0.06199286
890716,0.027276864
890717,0.11690148
890718,0.14688632
890719,0.054001253
890720,0.38162953
890721,0.13596182
890722,0.09103012
890723,0.5028775
890724,0.27980626
890725,0.1449078
890726,0.1132847
890727,0.06305309
890728,0.06787966
890729,0.4604526
890730,0.16582014
890731,0.21185517
890732,0.14203472
890733,0.2205374
890734,0.4844857
890735,0.0638415
890736,0.14789265
890737,0.051256377
890738,0.25807095
890739,0.12905824
890740,0.23693827
890741,0.09552143
890742,0.5090039
890743,0.09495567
890744,0.21534082
890745,0.15735838
890746,0.29647118
890747,0.25117844
890748,0.26993522
890749,0.13093947
890750,0.2014358
890751,0.12792554
890752,0.08831538
890753,0.1871468
890754,0.5075489
890755,0.106212854
890756,0.6409622
890757,0.20408016
890758,0.17432913
890759,0.47283536
890760,0.14722015
890761,0.03418275
890762,0.049038276
890763,0.2761295
890764,0.41452295
890765,0.35449708
890766,0.15391871
890767,0.097447604
890768,0.25686833
890769,0.18594109
890770,0.1963721
890771,0.117279924
890772,0.0868938
890773,0.37104452
890774,0.377721
890775,0.2064327
890776,0.15993729
890777,0.33576673
890778,0.30015284
890779,0.064761676
890780,0.16923916
890781,0.06287829
890782,0.4937225
890783,0.12069756
890784,0.38983065
890785,0.28123498
890786,0.17508346
890787,0.13504982
890788,0.21442829
890789,0.11807546
890790,0.06092622
890791,0.36353832
890792,0.37262467
890793,0.15000057
890794,0.2250387
890795,0.060879707
890796,0.30604067
890797,0.12563358
890798,0.24038771
890799,0.38991743
890800,0.17940769
890801,0.24532995
890802,0.085286856
890803,0.28915212
890804,0.10486536
890805,0.25616977
890806,0.08786029
890807,0.12752128
890808,0.12742618
890809,0.3628016
890810,0.15243909
890811,0.37119102
890812,0.3282294
890813,0.12613663
890814,0.12907813
890815,0.1341602
890816,0.11236203
890817,0.044973575
890818,0.21510774
890819,0.26285017
890820,0.5082079
890821,0.07047604
890822,0.25037608
890823,0.06163733
890824,0.2060376
890825,0.651626
890826,0.04123497
890827,0.5045677
890828,0.1194431
890829,0.27733606
890830,0.18471226
890831,0.11774212
890832,0.17005461
890833,0.20461383
890834,0.16182862
890835,0.14152224
890836,0.10049501
890837,0.2744603
890838,0.12534478
890839,0.25686315
890840,0.35891032
890841,0.63652164
890842,0.11069083
890843,0.15058488
890844,0.077720955
890845,0.045733042
890846,0.09993264
890847,0.22630723
890848,0.060159072
890849,0.059881918
890850,0.32112402
890851,0.044031173
890852,0.517407
890853,0.1275607
890854,0.27508217
890855,0.46411252
890856,0.03875932
890857,0.31732076
890858,0.3395939
890859,0.28549874
890860,0.17895275
890861,0.17823946
890862,0.16827339
890863,0.086589076
890864,0.2594028
890865,0.5339556
890866,0.23357974
890867,0.2587698
890868,0.73069715
890869,0.18808939
890870,0.17303595
890871,0.056885324
890872,0.24678034
890873,0.68456304
890874,0.59623647
890875,0.039596975
890876,0.19613162
890877,0.17443745
890878,0.34486842
890879,0.123815395
890880,0.27151343
890881,0.051872242
890882,0.07199545
890883,0.07907756
890884,0.1989569
890885,0.124421924
890886,0.14966613
890887,0.0335385
890888,0.3122935
890889,0.18312109
890890,0.21901168
890891,0.3066563
890892,0.08772126
890893,0.2080403
890894,0.42681578
890895,0.07757131
890896,0.15174457
890897,0.27440456
890898,0.17980543
890899,0.0366307
890900,0.08476055
890901,0.10162933
890902,0.23069142
890903,0.612426
890904,0.265551
890905,0.26087442
890906,0.22732237
890907,0.07012201
890908,0.16934043
890909,0.3832668
890910,0.30436185
890911,0.30666938
890912,0.2638368
890913,0.37521628
890914,0.22056432
890915,0.19573955
890916,0.03119128
890917,0.047745574
890918,0.19283912
890919,0.13431934
890920,0.029699825
890921,0.06664895
890922,0.12985529
890923,0.02391918
890924,0.2686886
890925,0.5538179
890926,0.23793536
890927,0.04175846
890928,0.03830726
890929,0.20680375
890930,0.20816424
890931,0.30113015
890932,0.21284315
890933,0.22237921
890934,0.17502263
890935,0.33255368
890936,0.032382768
890937,0.35825706
890938,0.12219092
890939,0.06563292
890940,0.109892055
890941,0.012050344
890942,0.010112276
890943,0.091759086
890944,0.0767185
890945,0.2647592
890946,0.20707574
890947,0.029288363
890948,0.12399352
890949,0.08494957
890950,0.095339
890951,0.31984544
890952,0.1403176
890953,0.41546762
890954,0.34726396
890955,0.17171901
890956,0.22452846
890957,0.06711582
890958,0.23140508
890959,0.07213129
890960,0.1777752
890961,0.18032846
890962,0.4427773
890963,0.21644665
890964,0.10487756
890965,0.02365283
890966,0.3059699
890967,0.13971055
890968,0.19562952
890969,0.12945803
890970,0.08276513
890971,0.17670366
890972,0.2440488
890973,0.11310318
890974,0.078622535
890975,0.054932453
890976,0.16277464
890977,0.4222182
890978,0.23236425
890979,0.21633801
890980,0.11048298
890981,0.4005372
890982,0.08262701
890983,0.10945995
890984,0.12738913
890985,0.3904176
890986,0.10768891
890987,0.27657905
890988,0.31165543
890989,0.21932015
890990,0.28751954
890991,0.1923078
890992,0.18957901
890993,0.12757115
890994,0.008583692
890995,0.1317162
890996,0.22549154
890997,0.2320295
890998,0.36250594
890999,0.043096248
891000,0.1893373
891001,0.019816028
891002,0.03588039
891003,0.067463264
891004,0.12203063
891005,0.43630087
891006,0.009251884
891007,0.021246143
891008,0.061818194
891009,0.07848646
891010,0.1414753
891011,0.026876688
891012,0.014123362
891013,0.08157852
891014,0.045797907
891015,0.11462439
891016,0.12682942
891017,0.12225092
891018,0.16777793
891019,0.3487211
891020,0.02906246
891021,0.23103875
891022,0.16070592
891023,0.15626907
891024,0.021403007
891025,0.61638767
891026,0.22630684
891027,0.03217866
891028,0.1800425
891029,0.3107274
891030,0.13967653
891031,0.07766595
891032,0.42341924
891033,0.1390759
891034,0.27742308
891035,0.14062643
891036,0.09298145
891037,0.4472471
891038,0.60312
891039,0.15940338
891040,0.10209732
891041,0.54218507
891042,0.16475034
891043,0.18545596
891044,0.072719574
891045,0.023598135
891046,0.3270412
891047,0.10923154
891048,0.23364821
891049,0.3408642
891050,0.05478477
891051,0.11995061
891052,0.026613068
891053,0.2017715
891054,0.28148115
891055,0.18280149
891056,0.07472493
891057,0.0869533
891058,0.2104199
891059,0.49189463
891060,0.21763167
891061,0.08253424
891062,0.23757401
891063,0.01797577
891064,0.29761466
891065,0.1338846
891066,0.24070224
891067,0.34425104
891068,0.022052312
891069,0.05606257
891070,0.07260031
891071,0.49238884
891072,0.18762636
891073,0.3646394
891074,0.42697722
891075,0.15275846
891076,0.18207677
891077,0.3173253
891078,0.2113722
891079,0.08474274
891080,0.2132738
891081,0.090063445
891082,0.04912895
891083,0.23619728
891084,0.14165199
891085,0.1572934
891086,0.10377013
891087,0.22360684
891088,0.23294964
891089,0.39075905
891090,0.0065725883
891091,0.5476722
891092,0.15660667
891093,0.16865252
891094,0.21112798
891095,0.033053484
891096,0.03221088
891097,0.3145743
891098,0.04726115
891099,0.13067852
891100,0.08962786
891101,0.067951
891102,0.50021154
891103,0.112725876
891104,0.24370027
891105,0.14287885
891106,0.18659696
891107,0.21810848
891108,0.32362804
891109,0.06608646
891110,0.28722194
891111,0.023837386
891112,0.15720847
891113,0.36235934
891114,0.24486692
891115,0.17391187
891116,0.0935974
891117,0.20015301
891118,0.20010202
891119,0.038275532
891120,0.25149488
891121,0.2470579
891122,0.3300236
891123,0.4435083
891124,0.22898397
891125,0.08525763
891126,0.11877336
891127,0.028132364
891128,0.5611939
891129,0.42017478
891130,0.07036229
891131,0.45838273
891132,0.32204473
891133,0.056371767
891134,0.29942948
891135,0.4924589
891136,0.3896333
891137,0.04918497
891138,0.45801526
891139,0.045631327
891140,0.25770128
891141,0.24612443
891142,0.26353765
891143,0.04459202
891144,0.17790073
891145,0.08571559
891146,0.22400616
891147,0.034096453
891148,0.18221647
891149,0.21892512
891150,0.17752156
891151,0.5406642
891152,0.18790391
891153,0.37161243
891154,0.22838044
891155,0.22541606
891156,0.063732706
891157,0.048755474
891158,0.15641278
891159,0.117544636
891160,0.02427324
891161,0.14511085
891162,0.22682893
891163,0.47670498
891164,0.05441763
891165,0.14556839
891166,0.12967405
891167,0.2318671
891168,0.08895254
891169,0.21086568
891170,0.3095087
891171,0.15806231
891172,0.43544146
891173,0.18234627
891174,0.41903567
891175,0.08913314
891176,0.016076893
891177,0.1821594
891178,0.10138495
891179,0.24010259
891180,0.49776497
891181,0.14106248
891182,0.1259574
891183,0.043444216
891184,0.29820946
891185,0.12860312
891186,0.06304034
891187,0.28647608
891188,0.11565198
891189,0.18415162
891190,0.04236156
891191,0.18024446
891192,0.39956397
891193,0.16586167
891194,0.4816173
891195,0.049580503
891196,0.22881523
891197,0.17355455
891198,0.2936138
891199,0.43112266
891200,0.122296825
891201,0.26842296
891202,0.025409348
891203,0.10399557
891204,0.31280085
891205,0.28772196
891206,0.1530576
891207,0.039313346
891208,0.27614328
891209,0.29077116
891210,0.051847927
891211,0.045449205
891212,0.080013245
891213,0.2684579
891214,0.29324344
891215,0.06807466
891216,0.41841477
891217,0.10986809
891218,0.114656255
891219,0.066503145
891220,0.20906854
891221,0.21480492
891222,0.18645409
891223,0.043899152
891224,0.1387932
891225,0.014832422
891226,0.15689275
891227,0.20942537
891228,0.44580516
891229,0.10895581
891230,0.2618547
891231,0.123336226
891232,0.34897923
891233,0.4501821
891234,0.08435271
891235,0.15767354
891236,0.37467414
891237,0.20011824
891238,0.43662414
891239,0.13037844
891240,0.10112897
891241,0.121738106
891242,0.12659338
891243,0.22618759
891244,0.053827055
891245,0.5807364
891246,0.30096018
891247,0.24601421
891248,0.038337644
891249,0.34918264
891250,0.11368203
891251,0.13281788
891252,0.2732563
891253,0.64062464
891254,0.114858285
891255,0.4612303
891256,0.024746615
891257,0.2871501
891258,0.08297914
891259,0.05940505
891260,0.09830719
891261,0.11417714
891262,0.13897875
891263,0.23542356
891264,0.13389865
891265,0.22616479
891266,0.32827622
891267,0.09576061
891268,0.08689388
891269,0.21424773
891270,0.48156774
891271,0.3222409
891272,0.12836744
891273,0.104465276
891274,0.22130075
891275,0.16685796
891276,0.17869881
891277,0.07998723
891278,0.15355293
891279,0.024978502
891280,0.015432266
891281,0.45854974
891282,0.010233076
891283,0.081421494
891284,0.5384797
891285,0.27382395
891286,0.5417699
891287,0.32871485
891288,0.07634538
891289,0.24910367
891290,0.14942376
891291,0.1451801
891292,0.28379694
891293,0.10481846
891294,0.27573922
891295,0.069433376
891296,0.07926981
891297,0.6187554
891298,0.17071384
891299,0.011784676
891300,0.30122226
891301,0.14493045
891302,0.5636723
891303,0.12920141
891304,0.2439536
891305,0.35780752
891306,0.0637634
891307,0.05493557
891308,0.32941854
891309,0.15496345
891310,0.27622458
891311,0.47092867
891312,0.44515812
891313,0.097286195
891314,0.12756874
891315,0.060297668
891316,0.038564105
891317,0.2878188
891318,0.18750885
891319,0.2481304
891320,0.3281275
891321,0.344621
891322,0.07100079
891323,0.08248368
891324,0.74353546
891325,0.2530416
891326,0.42433652
891327,0.038703837
891328,0.09384029
891329,0.28733775
891330,0.24690863
891331,0.16536354
891332,0.13493417
891333,0.35774097
891334,0.07644837
891335,0.2184011
891336,0.25866282
891337,0.0658957
891338,0.13324942
891339,0.1839783
891340,0.14143652
891341,0.09585197
891342,0.058525607
891343,0.48842812
891344,0.23640433
891345,0.47766036
891346,0.1405789
891347,0.16213374
891348,0.17484808
891349,0.39734387
891350,0.06649706
891351,0.14967212
891352,0.23150605
891353,0.15768301
891354,0.07949965
891355,0.20987885
891356,0.07173551
891357,0.3489598
891358,0.12678756
891359,0.2633666
891360,0.079029664
891361,0.047957417
891362,0.020855125
891363,0.3055907
891364,0.173043
891365,0.25661275
891366,0.13082017
891367,0.12739536
891368,0.24807516
891369,0.01650012
891370,0.26581636
891371,0.16989581
891372,0.16941506
891373,0.49412614
891374,0.2745052
891375,0.032154232
891376,0.12603109
891377,0.17243384
891378,0.2790498
891379,0.16614047
891380,0.053253174
891381,0.18800777
891382,0.0206956
891383,0.17594215
891384,0.20202205
891385,0.6391506
891386,0.41430598
891387,0.10336296
891388,0.018777503
891389,0.13603276
891390,0.3061726
891391,0.2263735
891392,0.18625529
891393,0.12401058
891394,0.04275021
891395,0.07246317
891396,0.12345481
891397,0.5007789
891398,0.16143171
891399,0.27831215
891400,0.1411086
891401,0.025421925
891402,0.17251024
891403,0.13274176
891404,0.21477956
891405,0.35671893
891406,0.07697066
891407,0.2260902
891408,0.18662205
891409,0.32701248
891410,0.3014994
891411,0.05279593
891412,0.10391842
891413,0.21139921
891414,0.06986421
891415,0.32264978
891416,0.010245396
891417,0.06125155
891418,0.10445509
891419,0.06948573
891420,0.25439507
891421,0.22611035
891422,0.090671435
891423,0.11623279
891424,0.112272866
891425,0.06861799
891426,0.22516364
891427,0.08639394
891428,0.2631803
891429,0.14335255
891430,0.4203908
891431,0.19923635
891432,0.48781726
891433,0.15517735
891434,0.40785885
891435,0.17037717
891436,0.23191449
891437,0.38066024
891438,0.12170179
891439,0.16430083
891440,0.18740168
891441,0.044990525
891442,0.17845279
891443,0.25551307
891444,0.11287993
891445,0.26699516
891446,0.19106166
891447,0.38591903
891448,0.21078028
891449,0.33647376
891450,0.26524302
891451,0.1779725
891452,0.51400423
891453,0.31485188
891454,0.30855814
891455,0.3216108
891456,0.4375847
891457,0.014254316
891458,0.19468242
891459,0.32650384
891460,0.3656692
891461,0.2190452
891462,0.40986937
891463,0.20364487
891464,0.25139526
891465,0.098556936
891466,0.3709105
891467,0.36274678
891468,0.11135664
891469,0.4015477
891470,0.7213074
891471,0.12506208
891472,0.17910945
891473,0.1413291
891474,0.3960235
891475,0.11542982
891476,0.16785157
891477,0.08989706
891478,0.13692819
891479,0.23870948
891480,0.22971995
891481,0.2841405
891482,0.18533665
891483,0.40479153
891484,0.07148005
891485,0.19682214
891486,0.29849535
891487,0.2005068
891488,0.23461057
891489,0.1606049
891490,0.09162916
891491,0.37501785
891492,0.33412766
891493,0.40159678
891494,0.47360247
891495,0.10459465
891496,0.2614143
891497,0.074280165
891498,0.26634654
891499,0.2300677
891500,0.05604911
891501,0.19947049
891502,0.070090644
891503,0.159524
891504,0.30543408
891505,0.02417364
891506,0.01559207
891507,0.027864095
891508,0.09862966
891509,0.24760965
891510,0.10289497
891511,0.026060928
891512,0.13958901
891513,0.23811506
891514,0.30053774
891515,0.05008064
891516,0.30954352
891517,0.064241655
891518,0.3980884
891519,0.14754187
891520,0.21194187
891521,0.16304639
891522,0.09688244
891523,0.31763995
891524,0.27454716
891525,0.14814036
891526,0.1555948
891527,0.07469035
891528,0.068009935
891529,0.33871955
891530,0.16173294
891531,0.41487664
891532,0.2236455
891533,0.08819095
891534,0.13880913
891535,0.09724661
891536,0.34906343
891537,0.14882986
891538,0.2776456
891539,0.37453496
891540,0.09052932
891541,0.07165577
891542,0.45404997
891543,0.25224262
891544,0.14422777
891545,0.09368381
891546,0.34636053
891547,0.15139933
891548,0.2321619
891549,0.25847968
891550,0.17878255
891551,0.09072542
891552,0.038867958
891553,0.27333626
891554,0.050903082
891555,0.180136
891556,0.16834052
891557,0.11488564
891558,0.15197176
891559,0.05823984
891560,0.18322873
891561,0.24679519
891562,0.51858556
891563,0.1703589
891564,0.12652583
891565,0.15988258
891566,0.15672834
891567,0.055023957
891568,0.091926664
891569,0.31031716
891570,0.2576507
891571,0.25333753
891572,0.037713926
891573,0.059830245
891574,0.10849042
891575,0.14569427
891576,0.30985355
891577,0.117442474
891578,0.057949197
891579,0.109329775
891580,0.14027157
891581,0.16642928
891582,0.2606102
891583,0.4436884
891584,0.04130873
891585,0.097411044
891586,0.21433225
891587,0.1590942
891588,0.029987609
891589,0.04993267
891590,0.15833873
891591,0.053980045
891592,0.1914428
891593,0.07666795
891594,0.21778053
891595,0.10720444
891596,0.21774408
891597,0.3670752
891598,0.39688277
891599,0.29346335
891600,0.14337592
891601,0.060351767
891602,0.31854862
891603,0.06860501
891604,0.5607686
891605,0.15466398
891606,0.31097168
891607,0.19838387
891608,0.34341836
891609,0.36023885
891610,0.42840934
891611,0.46657825
891612,0.1363804
891613,0.050157435
891614,0.50795686
891615,0.72582734
891616,0.38712204
891617,0.3099074
891618,0.09972767
891619,0.5051571
891620,0.18699712
891621,0.32012975
891622,0.067424975
891623,0.09862489
891624,0.4142601
891625,0.2948141
891626,0.217129
891627,0.6402763
891628,0.25081939
891629,0.32264715
891630,0.021413937
891631,0.143699
891632,0.45942712
891633,0.3925048
891634,0.1022768
891635,0.11006899
891636,0.12286634
891637,0.0849725
891638,0.26926237
891639,0.57154286
891640,0.27203724
891641,0.22452
891642,0.20420922
891643,0.10825258
891644,0.20306097
891645,0.24986613
891646,0.109055385
891647,0.24362087
891648,0.383227
891649,0.23406404
891650,0.43329453
891651,0.14009671
891652,0.2095435
891653,0.1362635
891654,0.10878668
891655,0.06993843
891656,0.039733928
891657,0.3410309
891658,0.1801261
891659,0.49446192
891660,0.10183386
891661,0.092316
891662,0.3056276
891663,0.27959672
891664,0.07733721
891665,0.20393671
891666,0.13333178
891667,0.09055549
891668,0.37853605
891669,0.080908224
891670,0.11460142
891671,0.23550667
891672,0.17841232
891673,0.267452
891674,0.24778259
891675,0.22685358
891676,0.33867246
891677,0.1651493
891678,0.27112758
891679,0.39789584
891680,0.13595039
891681,0.101435766
891682,0.087542824
891683,0.12646489
891684,0.18746379
891685,0.16370593
891686,0.16634287
891687,0.21926993
891688,0.18633485
891689,0.31865448
891690,0.5464249
891691,0.19082335
891692,0.20745802
891693,0.104950756
891694,0.20661172
891695,0.01868109
891696,0.45292693
891697,0.2819866
891698,0.08588871
891699,0.19271687
891700,0.031552628
891701,0.009959059
891702,0.5828802
891703,0.03058591
891704,0.043139156
891705,0.44905818
891706,0.08202596
891707,0.51415944
891708,0.44303572
891709,0.06789626
891710,0.14822459
891711,0.34346166
891712,0.28106442
891713,0.020364817
891714,0.12571009
891715,0.13370539
891716,0.5581162
891717,0.15158008
891718,0.20183362
891719,0.18557867
891720,0.06393703
891721,0.11852062
891722,0.08068295
891723,0.3262878
891724,0.20214173
891725,0.34926993
891726,0.17957273
891727,0.17700972
891728,0.061834306
891729,0.3036626
891730,0.21590728
891731,0.05445069
891732,0.16116771
891733,0.37898985
891734,0.22482634
891735,0.18099162
891736,0.19441131
891737,0.3692494
891738,0.33154058
891739,0.16252056
891740,0.14189532
891741,0.08346055
891742,0.1309392
891743,0.042900622
891744,0.022493385
891745,0.71224403
891746,0.23586056
891747,0.2329021
891748,0.5226324
891749,0.020609763
891750,0.10948028
891751,0.063596234
891752,0.21012706
891753,0.14319116
891754,0.17105582
891755,0.35742438
891756,0.22879356
891757,0.18599449
891758,0.09256387
891759,0.28340423
891760,0.31388092
891761,0.050302655
891762,0.22138068
891763,0.01042662
891764,0.022070305
891765,0.07120768
891766,0.24462584
891767,0.13927837
891768,0.14913079
891769,0.27963126
891770,0.038870465
891771,0.15281631
891772,0.09913699
891773,0.112201065
891774,0.0802791
891775,0.013163276
891776,0.29158515
891777,0.1994173
891778,0.197566
891779,0.1948584
891780,0.13253978
891781,0.07652209
891782,0.22716792
891783,0.043181386
891784,0.2749183
891785,0.08273595
891786,0.10419363
891787,0.2037071
891788,0.09828433
891789,0.18576366
891790,0.17505136
891791,0.11813077
891792,0.020889807
891793,0.21015404
891794,0.3881635
891795,0.08842487
891796,0.027494581
891797,0.31372303
891798,0.15095508
891799,0.10782792
891800,0.012236785
891801,0.3002361
891802,0.15468408
891803,0.08261165
891804,0.10788566
891805,0.27082127
891806,0.042521484
891807,0.51143277
891808,0.28097907
891809,0.15547197
891810,0.21836618
891811,0.08558773
891812,0.015459858
891813,0.36354637
891814,0.09231177
891815,0.39085892
891816,0.1363776
891817,0.042831715
891818,0.41674122
891819,0.12187387
891820,0.07726574
891821,0.25607327
891822,0.08446078
891823,0.3758518
891824,0.2806019
891825,0.13448206
891826,0.12560861
891827,0.18142816
891828,0.0798639
891829,0.017445484
891830,0.21815208
891831,0.2715951
891832,0.20611453
891833,0.09131624
891834,0.57622373
891835,0.094717905
891836,0.37797713
891837,0.15386923
891838,0.18240133
891839,0.1159942
891840,0.6888345
891841,0.22077052
891842,0.14408807
891843,0.17254649
891844,0.15762137
891845,0.1555304
891846,0.07437823
891847,0.027668517
891848,0.09721912
891849,0.03926624
891850,0.28424767
891851,0.37680447
891852,0.27342892
891853,0.30460885
891854,0.12615621
891855,0.083504036
891856,0.23511587
891857,0.07506039
891858,0.48516488
891859,0.098962896
891860,0.110670924
891861,0.4293602
891862,0.05262702
891863,0.18894388
891864,0.16840348
891865,0.03027657
891866,0.06493227
891867,0.053035412
891868,0.28880185
891869,0.024812542
891870,0.3017045
891871,0.023367545
891872,0.026890669
891873,0.14214991
891874,0.24436879
891875,0.06553079
891876,0.13911782
891877,0.4820984
891878,0.18383624
891879,0.06647319
891880,0.11893512
891881,0.07975992
891882,0.176049
891883,0.25311846
891884,0.06491923
891885,0.09279409
891886,0.21055493
891887,0.14587192
891888,0.18639934
891889,0.14640912
891890,0.62586164
891891,0.03501967
891892,0.21570289
891893,0.0905174
891894,0.0620365
891895,0.29406756
891896,0.18820691
891897,0.5753666
891898,0.10905396
891899,0.20715263
891900,0.22077012
891901,0.018967422
891902,0.04700106
891903,0.09690884
891904,0.4829141
891905,0.2564219
891906,0.2263598
891907,0.29974434
891908,0.38914537
891909,0.19334018
891910,0.45014328
891911,0.12488985
891912,0.07445173
891913,0.2714779
891914,0.028355986
891915,0.17824484
891916,0.10011102
891917,0.1985684
891918,0.47684187
891919,0.29746905
891920,0.039546993
891921,0.33223838
891922,0.09397043
891923,0.073511675
891924,0.014614715
891925,0.28314593
891926,0.067049995
891927,0.045961026
891928,0.112402216
891929,0.22556536
891930,0.15834661
891931,0.04608479
891932,0.119963005
891933,0.33463594
891934,0.25739577
891935,0.119208366
891936,0.26279077
891937,0.41552126
891938,0.3131848
891939,0.08104439
891940,0.376693
891941,0.107117064
891942,0.21454272
891943,0.19835159
891944,0.36225823
891945,0.12459402
891946,0.028611662
891947,0.067145504
891948,0.08799982
891949,0.1352279
891950,0.16842513
891951,0.16901806
891952,0.22593829
891953,0.07894418
891954,0.18769693
891955,0.06600886
891956,0.34316844
891957,0.14008415
891958,0.06771159
891959,0.18501909
891960,0.32136083
891961,0.21207453
891962,0.2523291
891963,0.0968627
891964,0.1368385
891965,0.10963406
891966,0.18324411
891967,0.082188725
891968,0.025543142
891969,0.3049577
891970,0.09491205
891971,0.09001626
891972,0.31708127
891973,0.011619635
891974,0.21624507
891975,0.36782032
891976,0.059042327
891977,0.06616227
891978,0.3302261
891979,0.28487647
891980,0.073481016
891981,0.1020346
891982,0.08615932
891983,0.21922109
891984,0.104803056
